VMAF_SYCL_CHECKSUM path=host frame=32 slot=0 ref crc=0x5f155e7d
VMAF_SYCL_CHECKSUM path=host frame=32 slot=0 dis crc=0x2cd8dc45
VMAF_SYCL_CHECKSUM path=host frame=33 slot=1 ref crc=0xeadb6d76
VMAF_SYCL_CHECKSUM path=host frame=33 slot=1 dis crc=0x4810fc5b
VMAF_SYCL_CHECKSUM path=host frame=34 slot=0 ref crc=0xefa4add5
VMAF_SYCL_CHECKSUM path=host frame=34 slot=0 dis crc=0x225264f9
VMAF_SYCL_CHECKSUM path=host frame=35 slot=1 ref crc=0x854a99e1
VMAF_SYCL_CHECKSUM path=host frame=35 slot=1 dis crc=0xcde7fd14
VMAF_SYCL_CHECKSUM path=host frame=36 slot=0 ref crc=0x880b81d5
VMAF_SYCL_CHECKSUM path=host frame=36 slot=0 dis crc=0xd4e9d63f
VMAF_SYCL_CHECKSUM path=host frame=37 slot=1 ref crc=0xd3749c7a
VMAF_SYCL_CHECKSUM path=host frame=37 slot=1 dis crc=0x0a670570
VMAF_SYCL_CHECKSUM path=host frame=38 slot=0 ref crc=0x46f2c943
VMAF_SYCL_CHECKSUM path=host frame=38 slot=0 dis crc=0xc62d9d04
VMAF_SYCL_CHECKSUM path=host frame=39 slot=1 ref crc=0xba152caf
VMAF_SYCL_CHECKSUM path=host frame=39 slot=1 dis crc=0xf192dbad
VMAF_SYCL_CHECKSUM path=host frame=40 slot=0 ref crc=0x2c148053
VMAF_SYCL_CHECKSUM path=host frame=40 slot=0 dis crc=0x2a2fde21
VMAF_SYCL_CHECKSUM path=host frame=41 slot=1 ref crc=0xf57e19c6
VMAF_SYCL_CHECKSUM path=host frame=41 slot=1 dis crc=0x4351056d
VMAF_SYCL_CHECKSUM path=host frame=42 slot=0 ref crc=0xb1b99abc
VMAF_SYCL_CHECKSUM path=host frame=42 slot=0 dis crc=0xbb49e254
VMAF_SYCL_CHECKSUM path=host frame=43 slot=1 ref crc=0x077f921d
VMAF_SYCL_CHECKSUM path=host frame=43 slot=1 dis crc=0xf4874c2b
VMAF_SYCL_CHECKSUM path=host frame=44 slot=0 ref crc=0xa5308a03
VMAF_SYCL_CHECKSUM path=host frame=44 slot=0 dis crc=0x0c300573
VMAF_SYCL_CHECKSUM path=host frame=45 slot=1 ref crc=0x55e38c1a
VMAF_SYCL_CHECKSUM path=host frame=45 slot=1 dis crc=0x3a0dcdbc
VMAF_SYCL_CHECKSUM path=host frame=46 slot=0 ref crc=0x5555f8c6
VMAF_SYCL_CHECKSUM path=host frame=46 slot=0 dis crc=0x1109db2d
VMAF_SYCL_CHECKSUM path=host frame=47 slot=1 ref crc=0xe414d002
VMAF_SYCL_CHECKSUM path=host frame=47 slot=1 dis crc=0x147cd3f8
VMAF_SYCL_CHECKSUM path=host frame=48 slot=0 ref crc=0xdd6460f5
VMAF_SYCL_CHECKSUM path=host frame=48 slot=0 dis crc=0x61e7a9c1
VMAF_SYCL_CHECKSUM path=host frame=49 slot=1 ref crc=0x2103aa74
VMAF_SYCL_CHECKSUM path=host frame=49 slot=1 dis crc=0x9709e94f
VMAF_SYCL_CHECKSUM path=host frame=50 slot=0 ref crc=0x16ad1228
VMAF_SYCL_CHECKSUM path=host frame=50 slot=0 dis crc=0x901ff465
VMAF_SYCL_CHECKSUM path=host frame=51 slot=1 ref crc=0x2df61bf5
VMAF_SYCL_CHECKSUM path=host frame=51 slot=1 dis crc=0x461d7763
VMAF_SYCL_CHECKSUM path=host frame=52 slot=0 ref crc=0x85ba780e
VMAF_SYCL_CHECKSUM path=host frame=52 slot=0 dis crc=0xbba53f2a
VMAF_SYCL_CHECKSUM path=host frame=53 slot=1 ref crc=0x0459e13f
VMAF_SYCL_CHECKSUM path=host frame=53 slot=1 dis crc=0x8a1173bb
VMAF_SYCL_CHECKSUM path=host frame=54 slot=0 ref crc=0x076c8b09
VMAF_SYCL_CHECKSUM path=host frame=54 slot=0 dis crc=0x04426a58
VMAF_SYCL_CHECKSUM path=host frame=55 slot=1 ref crc=0x5451fb19
VMAF_SYCL_CHECKSUM path=host frame=55 slot=1 dis crc=0xbfb6e226
VMAF_SYCL_CHECKSUM path=host frame=56 slot=0 ref crc=0x5634dd94
VMAF_SYCL_CHECKSUM path=host frame=56 slot=0 dis crc=0x8ddd1e81
VMAF_SYCL_CHECKSUM path=host frame=57 slot=1 ref crc=0x3cb45bb0
VMAF_SYCL_CHECKSUM path=host frame=57 slot=1 dis crc=0xd5e47fcf
VMAF_SYCL_CHECKSUM path=host frame=58 slot=0 ref crc=0xa6f3afab
VMAF_SYCL_CHECKSUM path=host frame=58 slot=0 dis crc=0x9ba7deae
VMAF_SYCL_CHECKSUM path=host frame=59 slot=1 ref crc=0x5605a26c
VMAF_SYCL_CHECKSUM path=host frame=59 slot=1 dis crc=0x48858f73
VMAF_SYCL_CHECKSUM path=host frame=60 slot=0 ref crc=0x6d10ea68
VMAF_SYCL_CHECKSUM path=host frame=60 slot=0 dis crc=0x165aa4ee
VMAF_SYCL_CHECKSUM path=host frame=61 slot=1 ref crc=0xc94109f9
VMAF_SYCL_CHECKSUM path=host frame=61 slot=1 dis crc=0xc18d3320
